,custody_type,race,death_type,age
6521,0,3,5,46.0
6522,2,3,5,60.0
6523,2,1,5,47.0
6524,2,3,5,62.0
6525,2,3,5,50.0
6526,2,1,5,44.0
6527,0,3,5,53.0
6528,2,1,7,54.0
6529,2,3,5,63.0
6530,2,1,5,51.0
6531,2,3,5,48.0
6532,2,3,5,60.0
6533,2,1,5,60.0
6534,2,3,5,64.0
6535,0,1,5,70.0
6536,2,3,5,48.0
6537,2,1,5,52.0
6538,3,3,7,52.0
6539,2,1,5,54.0
6540,1,1,5,48.0
6541,2,1,5,56.0
6542,2,1,5,55.0
6543,2,1,5,61.0
6544,2,1,5,67.0
6545,2,3,5,21.0
6546,0,3,5,49.0
6547,3,3,3,31.0
6548,2,3,5,54.0
6549,3,1,7,32.0
6550,3,3,3,46.0
6551,2,1,5,59.0
6552,2,1,5,50.0
6553,2,1,5,58.0
6554,2,3,5,42.0
6555,2,1,5,61.0
6556,0,1,5,60.0
6557,0,3,5,57.0
6558,2,1,5,60.0
6559,3,3,2,44.0
6560,2,3,5,53.0
6561,0,1,5,61.0
6562,2,4,5,48.0
6563,2,1,5,53.0
6564,2,3,5,35.0
6565,2,1,5,35.0
6566,2,1,5,57.0
6567,2,1,5,59.0
6568,2,3,5,47.0
6569,0,3,5,53.0
6570,0,3,5,42.0
6571,0,1,6,46.0
6572,2,1,5,54.0
6573,2,3,5,51.0
6574,0,1,5,53.0
6575,2,3,5,51.0
6576,2,1,5,54.0
6577,2,3,5,55.0
6578,2,3,7,50.0
6579,2,3,5,53.0
6580,2,1,5,59.0
6581,2,3,5,44.0
6582,2,3,5,60.0
6583,2,3,5,43.0
6584,2,3,7,39.0
6585,3,4,3,32.0
6586,2,4,5,48.0
6587,0,1,5,37.0
6588,2,3,5,66.0
6589,2,1,5,49.0
6590,2,3,5,48.0
6591,2,1,5,62.0
6592,2,3,5,59.0
6593,3,1,4,52.0
6594,2,1,5,53.0
6595,2,4,5,67.0
6596,2,3,5,57.0
6597,2,3,5,68.0
6598,2,3,5,50.0
6599,3,4,1,47.0
6600,2,4,5,61.0
6601,3,4,3,50.0
6602,2,4,5,37.0
6603,2,4,5,45.0
6604,0,3,5,49.0
6605,2,4,5,56.0
6606,3,4,3,28.0
6607,3,4,3,52.0
6608,3,4,3,24.0
6609,3,4,3,49.0
6610,0,3,5,60.0
6611,1,3,7,42.0
6612,3,3,3,25.0
6613,2,3,5,58.0
6614,2,3,5,61.0
6615,3,4,3,39.0
6616,2,1,5,53.0
6617,3,1,7,22.0
6618,0,4,5,29.0
6619,2,1,5,54.0
6620,3,4,3,41.0
6621,2,1,5,50.0
6622,2,4,5,41.0
6623,2,1,5,47.0
6624,2,1,5,67.0
6625,2,3,5,45.0
6626,3,1,3,51.0
6627,2,1,5,44.0
6628,2,1,5,52.0
6629,2,1,5,74.0
6630,2,1,5,71.0
6631,2,1,5,50.0
6632,2,1,5,58.0
6633,2,1,5,84.0
6634,3,1,3,57.0
6635,3,3,3,17.0
6636,2,1,5,56.0
6637,2,3,5,64.0
6638,2,4,5,40.0
6639,2,1,5,75.0
6640,2,3,5,68.0
6641,2,3,5,47.0
6642,2,4,5,57.0
6643,2,4,5,39.0
6644,2,3,5,66.0
6645,2,3,6,60.0
6646,3,1,7,39.0
6647,2,3,7,47.0
6648,2,3,5,49.0
6649,2,3,5,59.0
6650,2,1,5,44.0
6651,2,3,5,44.0
6652,2,4,5,69.0
6653,0,4,5,59.0
6654,2,4,5,59.0
6655,2,4,5,49.0
6656,2,4,5,59.0
6657,3,4,3,32.0
6658,3,4,3,24.0
6659,2,4,5,54.0
6660,0,4,5,74.0
6661,2,4,5,43.0
6662,2,4,5,42.0
6663,2,3,5,58.0
6664,2,4,5,55.0
6665,3,4,3,28.0
6666,2,4,5,58.0
6667,2,4,5,48.0
6668,0,1,5,37.0
6669,2,4,5,45.0
6670,3,4,3,43.0
6671,2,4,5,43.0
6672,3,4,3,31.0
6673,3,4,3,31.0
6674,2,3,5,42.0
6675,2,4,5,34.0
6676,2,3,5,54.0
6677,2,4,5,70.0
6678,2,4,5,49.0
6679,2,4,7,43.0
6680,2,3,5,56.0
6681,2,4,5,49.0
6682,2,3,5,72.0
6683,2,1,5,70.0
6684,2,4,5,47.0
6685,3,4,3,17.0
6686,2,4,5,66.0
6687,2,4,5,47.0
6688,2,4,5,38.0
6689,2,4,5,45.0
6690,2,3,5,58.0
6691,2,4,5,56.0
6692,2,4,5,47.0
6693,2,4,5,47.0
6694,2,4,5,56.0
6695,0,1,5,59.0
6696,3,4,3,54.0
6697,2,1,5,73.0
6698,2,1,5,64.0
6699,2,3,5,61.0
6700,2,1,5,86.0
6701,2,4,5,55.0
6702,2,3,5,64.0
6703,0,1,5,52.0
6704,2,3,5,52.0
6705,0,4,6,46.0
6706,2,1,5,50.0
6707,2,1,5,65.0
6708,2,1,5,55.0
6709,3,4,3,19.0
6710,2,1,5,48.0
6711,2,1,5,57.0
6712,3,1,3,29.0
6713,3,7,3,31.0
6714,2,4,5,54.0
6715,3,1,3,34.0
6716,3,1,7,19.0
6717,3,1,3,30.0
6718,0,1,7,25.0
6719,3,1,3,21.0
6720,2,1,5,64.0
6721,2,3,5,45.0
6722,3,4,3,21.0
6723,1,3,5,48.0
6724,3,3,3,30.0
6725,2,1,5,58.0
6726,2,4,5,53.0
6727,2,4,5,58.0
6728,2,4,5,54.0
6729,2,4,5,73.0
6730,3,4,2,28.0
6731,3,4,3,22.0
6732,2,4,5,56.0
6733,2,4,5,55.0
6734,2,2,5,39.0
6735,3,1,5,55.0
6736,2,4,5,63.0
6737,2,4,5,45.0
6738,0,3,7,57.0
6739,2,3,5,42.0
6740,2,4,5,47.0
6741,3,1,3,71.0
6742,2,1,5,58.0
6743,2,3,5,51.0
6744,2,4,5,47.0
6745,2,4,5,43.0
6746,2,1,5,63.0
6747,0,3,5,59.0
6748,2,3,5,29.0
6749,2,3,5,58.0
6750,2,4,5,62.0
6751,2,4,5,52.0
6752,0,1,5,53.0
6753,2,3,5,58.0
6754,3,1,7,41.0
6755,2,1,5,50.0
6756,2,1,5,52.0
6757,2,1,5,57.0
6758,0,4,5,62.0
6759,2,3,5,65.0
6760,2,1,5,74.0
6761,2,1,5,56.0
6762,0,4,7,45.0
6763,2,4,5,51.0
6764,2,4,5,51.0
6765,3,1,5,58.0
6766,2,2,5,53.0
6767,2,3,6,47.0
6768,0,1,7,63.0
6769,2,3,5,47.0
6770,2,1,5,60.0
6771,2,3,5,71.0
6772,2,4,5,49.0
6773,2,4,5,57.0
6774,0,3,7,28.0
6775,0,3,5,46.0
6776,2,3,5,55.0
6777,0,1,2,45.0
6778,2,3,5,46.0
6779,2,4,5,43.0
6780,0,3,5,39.0
6781,1,4,2,45.0
6782,2,1,5,64.0
6783,0,3,5,45.0
6784,3,3,7,46.0
6785,0,3,5,34.0
6786,2,4,5,61.0
6787,2,4,5,68.0
6788,2,4,5,81.0
6789,2,4,5,58.0
6790,2,4,5,53.0
6791,2,4,5,66.0
6792,0,4,5,53.0
6793,2,4,5,55.0
6794,0,4,5,25.0
6795,2,4,7,22.0
6796,2,4,5,72.0
6797,2,4,6,29.0
6798,2,4,5,57.0
6799,3,4,3,25.0
6800,0,4,5,42.0
6801,2,4,5,43.0
6802,0,4,7,25.0
6803,2,4,5,40.0
6804,0,4,5,48.0
6805,0,4,5,29.0
6806,3,4,3,19.0
6807,3,1,3,31.0
6808,1,1,5,37.0
6809,0,1,2,28.0
6810,0,4,5,72.0
6811,3,1,6,27.0
6812,3,3,3,29.0
6813,3,1,3,41.0
6814,3,1,3,42.0
6815,0,1,6,39.0
6816,2,1,5,48.0
6817,0,1,7,43.0
6818,3,1,3,27.0
6819,2,1,5,40.0
6820,2,3,5,69.0
6821,2,1,7,45.0
6822,3,1,6,12.0
6823,2,1,5,55.0
6824,2,1,7,31.0
6825,3,1,3,31.0
6826,3,4,7,17.0
6827,2,3,5,37.0
6828,2,3,6,47.0
6829,2,3,5,44.0
6830,2,3,5,77.0
6831,2,3,7,30.0
6832,2,4,5,40.0
6833,2,4,5,53.0
6834,0,4,5,48.0
6835,2,4,7,38.0
6836,3,4,2,35.0
6837,3,4,2,30.0
6838,2,4,7,40.0
6839,3,4,3,19.0
6840,2,4,5,53.0
6841,2,4,5,53.0
6842,0,1,2,23.0
6843,2,1,7,31.0
6844,2,1,5,39.0
6845,0,1,5,50.0
6846,3,1,2,40.0
6847,1,1,7,33.0
6848,2,1,7,35.0
6849,3,1,1,20.0
6850,2,1,5,51.0
6851,2,1,5,52.0
6852,1,1,7,44.0
6853,2,3,5,50.0
6854,2,1,5,60.0
6855,2,3,5,44.0
6856,2,3,5,47.0
6857,2,1,7,36.0
6858,3,4,3,29.0
6859,3,1,3,31.0
6860,3,3,3,17.0
6861,0,1,7,45.0
6862,2,1,7,38.0
6863,2,1,5,48.0
6864,2,3,5,56.0
6865,3,1,1,43.0
6866,3,1,2,33.0
6867,1,1,7,39.0
6868,1,1,7,29.0
6869,2,3,5,58.0
6870,2,3,5,50.0
6871,2,1,7,32.0
6872,3,1,3,23.0
6873,2,1,5,42.0
6874,3,1,3,44.0
6875,3,1,6,17.0
6876,2,3,6,46.0
6877,2,1,5,31.0
6878,3,3,3,27.0
6879,2,1,5,66.0
6880,2,3,5,61.0
6881,2,1,5,54.0
6882,2,1,5,57.0
6883,2,3,5,30.0
6884,2,1,5,78.0
6885,1,1,7,51.0
6886,0,1,7,46.0
6887,2,3,5,53.0
6888,0,1,5,58.0
6889,3,3,1,41.0
6890,3,1,3,51.0
6891,2,1,5,53.0
6892,0,3,2,24.0
6893,2,3,5,46.0
6894,2,1,5,70.0
6895,2,1,5,75.0
6896,2,4,5,56.0
6897,2,4,5,23.0
6898,3,4,2,47.0
6899,3,4,6,37.0
6900,0,4,5,49.0
6901,2,1,5,66.0
6902,2,4,5,56.0
6903,3,4,3,22.0
6904,2,1,5,58.0
6905,2,3,5,41.0
6906,2,3,5,68.0
6907,0,3,5,39.0
6908,0,1,5,57.0
6909,2,3,5,51.0
6910,0,1,7,21.0
6911,0,1,6,48.0
6912,2,4,5,62.0
6913,2,4,5,69.0
6914,2,7,5,56.0
6915,2,1,5,73.0
6916,2,1,5,47.0
6917,3,1,3,46.0
6918,3,3,2,38.0
6919,0,3,5,40.0
6920,3,3,2,46.0
6921,2,1,5,53.0
6922,2,3,5,55.0
6923,2,1,5,87.0
6924,2,1,5,78.0
6925,2,1,5,65.0
6926,3,1,6,49.0
6927,3,1,3,80.0
6928,2,1,5,66.0
6929,2,3,5,20.0
6930,2,1,5,72.0
6931,3,3,1,28.0
6932,0,3,6,49.0
6933,2,3,5,65.0
6934,0,1,2,32.0
6935,2,4,7,27.0
6936,2,3,5,37.0
6937,1,4,2,21.0
6938,0,1,1,33.0
6939,2,1,5,58.0
6940,2,1,5,54.0
6941,2,1,5,53.0
6942,2,1,5,55.0
6943,2,1,5,57.0
6944,0,1,5,49.0
6945,0,1,5,67.0
6946,0,1,5,62.0
6947,3,1,3,54.0
6948,3,1,3,44.0
6949,2,1,5,52.0
6950,2,1,5,51.0
6951,3,1,3,32.0
6952,2,1,5,41.0
6953,2,1,5,48.0
6954,3,1,3,22.0
6955,2,1,5,59.0
6956,2,1,5,67.0
6957,3,1,3,46.0
6958,2,3,5,24.0
6959,2,3,1,55.0
6960,3,1,3,32.0
6961,2,4,2,38.0
6962,2,3,5,40.0
6963,2,1,5,51.0
6964,2,4,5,59.0
6965,2,1,5,53.0
6966,2,4,5,61.0
6967,2,1,7,62.0
6968,2,4,5,49.0
6969,3,1,7,43.0
6970,2,4,5,66.0
6971,2,1,5,53.0
6972,0,3,5,37.0
6973,2,3,5,53.0
6974,2,1,5,38.0
6975,0,4,5,39.0
6976,3,4,3,29.0
6977,3,1,1,59.0
6978,2,1,5,57.0
6979,3,1,2,24.0
6980,2,4,5,54.0
6981,2,3,5,52.0
6982,2,1,5,50.0
6983,3,1,7,55.0
6984,2,1,5,53.0
6985,0,1,7,24.0
6986,2,1,7,25.0
6987,0,1,5,44.0
6988,0,1,5,50.0
6989,2,4,5,45.0
6990,3,3,3,29.0
6991,2,1,5,63.0
6992,2,3,5,27.0
6993,0,1,5,60.0
6994,2,3,5,37.0
6995,2,3,5,48.0
6996,2,1,5,47.0
6997,3,3,3,39.0
6998,3,3,3,55.0
6999,2,4,5,39.0
7000,3,1,2,42.0
7001,2,3,5,44.0
7002,0,1,5,49.0
7003,2,1,5,56.0
7004,2,1,5,56.0
7005,3,4,3,34.0
7006,3,4,3,25.0
7007,0,4,7,45.0
7008,2,1,6,43.0
7009,2,1,7,26.0
7010,2,3,5,88.0
7011,2,1,5,54.0
7012,3,1,3,47.0
7013,2,1,5,41.0
7014,3,1,3,34.0
7015,2,4,7,28.0
7016,0,3,5,41.0
7017,0,1,5,52.0
7018,2,4,5,42.0
7019,2,1,5,62.0
7020,3,1,3,31.0
7021,3,1,3,41.0
7022,3,1,5,39.0
7023,2,1,5,54.0
7024,2,3,7,54.0
7025,2,1,5,56.0
7026,2,4,7,32.0
7027,2,3,5,32.0
7028,3,1,3,39.0
7029,3,1,7,49.0
7030,3,3,6,32.0
7031,3,1,3,36.0
7032,0,3,2,17.0
7033,0,1,7,29.0
7034,2,4,5,40.0
7035,0,3,5,53.0
7036,0,1,5,25.0
7037,2,3,5,52.0
7038,2,3,5,55.0
7039,2,3,5,69.0
7040,2,3,5,53.0
7041,3,4,3,28.0
7042,2,1,5,61.0
7043,0,3,5,22.0
7044,2,3,5,64.0
7045,2,1,5,56.0
7046,3,3,3,28.0
7047,3,3,2,18.0
7048,2,2,5,72.0
7049,0,3,6,34.0
7050,2,1,5,76.0
7051,2,1,5,43.0
7052,0,3,2,39.0
7053,2,1,7,41.0
7054,0,1,2,31.0
7055,2,1,7,36.0
7056,3,3,3,28.0
7057,0,1,2,46.0
7058,3,1,3,31.0
7059,3,3,7,21.0
7060,2,3,5,53.0
7061,2,3,5,55.0
7062,2,4,5,52.0
7063,0,3,5,24.0
7064,3,4,2,40.0
7065,3,7,3,28.0
7066,2,3,5,50.0
7067,2,4,5,83.0
7068,2,3,5,42.0
7069,0,4,5,40.0
7070,2,4,1,68.0
7071,3,3,7,25.0
7072,2,3,5,42.0
7073,3,4,7,41.0
7074,0,4,5,58.0
7075,2,3,5,44.0
7076,1,1,2,48.0
7077,2,1,5,47.0
7078,3,1,6,48.0
7079,0,1,5,36.0
7080,2,3,5,48.0
7081,3,3,4,30.0
7082,2,3,5,38.0
7083,0,3,5,42.0
7084,3,3,6,22.0
7085,3,1,7,50.0
7086,2,3,5,48.0
7087,2,3,5,21.0
7088,3,1,3,36.0
7089,2,1,5,50.0
7090,2,3,5,61.0
7091,2,1,5,56.0
7092,2,3,5,50.0
7093,0,1,1,53.0
7094,2,1,5,51.0
7095,0,1,5,49.0
7096,3,3,3,20.0
7097,0,3,5,48.0
7098,2,1,5,61.0
7099,3,1,3,30.0
7100,2,1,5,49.0
7101,2,1,5,60.0
7102,2,3,5,46.0
7103,2,1,5,45.0
7104,0,3,5,48.0
7105,2,1,5,44.0
7106,2,3,5,56.0
7107,0,1,5,56.0
7108,2,1,5,58.0
7109,2,1,5,65.0
7110,2,1,5,54.0
7111,2,1,5,56.0
7112,2,1,5,55.0
7113,2,1,5,60.0
7114,2,1,5,58.0
7115,2,1,5,53.0
7116,3,3,2,41.0
7117,0,0,5,39.0
7118,2,1,5,49.0
7119,3,3,3,33.0
7120,3,2,2,34.0
7121,3,2,7,34.0
7122,2,3,5,41.0
7123,2,1,5,59.0
7124,2,4,5,50.0
7125,2,3,5,45.0
7126,2,4,5,62.0
7127,2,3,5,50.0
7128,2,3,5,55.0
7129,2,3,5,54.0
7130,2,1,7,29.0
7131,2,3,5,45.0
7132,0,3,5,29.0
7133,2,1,7,29.0
7134,0,3,5,46.0
7135,2,3,5,50.0
7136,2,3,5,63.0
7137,2,1,5,51.0
7138,2,1,5,60.0
7139,2,3,5,32.0
7140,3,4,3,52.0
7141,2,1,5,37.0
7142,2,1,7,33.0
7143,2,3,5,61.0
7144,2,1,5,56.0
7145,3,1,3,35.0
7146,2,1,5,50.0
7147,2,4,5,47.0
7148,2,1,5,59.0
7149,2,1,5,66.0
7150,2,1,5,53.0
7151,2,1,5,44.0
7152,2,1,5,62.0
7153,2,1,5,55.0
7154,2,4,5,47.0
7155,2,1,5,52.0
7156,3,1,3,37.0
7157,2,1,5,63.0
7158,3,1,3,26.0
7159,2,3,5,63.0
7160,2,4,5,55.0
7161,2,1,7,52.0
7162,2,4,5,69.0
7163,2,3,5,69.0
7164,2,1,5,62.0
7165,2,1,5,72.0
7166,2,1,5,58.0
7167,2,1,5,66.0
7168,2,3,5,58.0
7169,0,3,5,59.0
7170,2,3,5,58.0
7171,0,3,1,44.0
7172,2,1,5,69.0
7173,0,3,3,28.0
7174,3,1,3,23.0
7175,2,1,5,63.0
7176,2,1,5,57.0
7177,2,1,5,53.0
7178,0,1,5,70.0
7179,2,1,5,68.0
7180,3,1,7,34.0
7181,2,1,1,46.0
7182,2,1,7,24.0
7183,0,1,6,20.0
7184,3,2,7,29.0
7185,2,1,5,59.0
7186,2,1,5,63.0
7187,2,1,5,72.0
7188,2,4,5,43.0
7189,3,4,3,26.0
7190,2,3,5,44.0
7191,3,1,3,37.0
7192,3,1,6,33.0
7193,0,1,5,63.0
7194,2,4,7,47.0
7195,0,4,7,53.0
7196,2,1,5,63.0
7197,2,1,7,23.0
7198,2,1,5,73.0
7199,3,1,3,42.0
7200,0,1,2,30.0
7201,2,1,5,69.0
7202,2,1,5,74.0
7203,0,1,5,74.0
7204,3,1,3,43.0
7205,0,1,7,41.0
7206,2,1,5,72.0
7207,2,1,7,35.0
7208,2,1,5,67.0
7209,2,1,1,42.0
7210,3,2,7,29.0
7211,2,2,5,73.0
7212,2,1,5,72.0
7213,3,1,3,27.0
7214,0,1,5,46.0
7215,2,1,7,29.0
7216,2,1,5,43.0
7217,2,1,5,47.0
7218,3,3,7,41.0
7219,2,1,5,55.0
7220,3,4,1,26.0
7221,2,1,5,37.0
7222,1,1,7,56.0
7223,2,1,5,52.0
7224,3,1,3,18.0
7225,3,1,7,31.0
7226,3,1,3,48.0
7227,2,1,5,57.0
7228,3,1,7,64.0
7229,2,3,5,51.0
7230,3,1,3,44.0
7231,3,1,7,50.0
7232,2,1,5,56.0
7233,0,3,7,19.0
7234,3,3,3,28.0
7235,2,1,5,50.0
7236,2,1,5,65.0
7237,3,1,3,36.0
7238,2,1,5,42.0
7239,2,1,5,60.0
7240,2,3,5,75.0
7241,2,4,5,85.0
7242,2,3,5,60.0
7243,3,3,3,37.0
7244,3,3,3,25.0
7245,3,1,3,55.0
7246,2,4,7,34.0
7247,2,1,5,44.0
7248,2,3,5,57.0
7249,3,3,3,17.0
7250,3,6,2,24.0
7251,2,3,5,42.0
7252,2,1,1,39.0
7253,2,3,5,42.0
7254,2,1,5,43.0
7255,2,3,5,70.0
7256,2,4,5,48.0
7257,2,4,5,53.0
7258,2,4,5,41.0
7259,2,4,5,75.0
7260,2,3,5,51.0
7261,0,3,6,59.0
7262,2,1,5,58.0
7263,2,3,5,54.0
7264,2,1,5,65.0
7265,2,3,5,52.0
7266,2,4,7,49.0
7267,2,3,6,52.0
7268,2,1,5,59.0
7269,2,1,5,50.0
7270,2,4,5,54.0
7271,0,4,5,27.0
7272,2,1,5,67.0
7273,2,1,5,66.0
7274,2,1,5,59.0
7275,2,3,5,44.0
7276,2,1,5,55.0
7277,2,3,5,77.0
7278,0,3,5,64.0
7279,2,3,5,41.0
7280,2,1,5,61.0
7281,2,3,5,69.0
7282,2,1,5,59.0
7283,2,1,7,54.0
7284,2,1,5,78.0
7285,3,1,3,39.0
7286,2,1,5,69.0
7287,2,1,5,59.0
7288,2,3,5,55.0
7289,2,4,5,62.0
7290,2,3,5,39.0
7291,2,1,5,55.0
7292,3,3,3,25.0
7293,2,3,5,57.0
7294,0,3,5,50.0
7295,1,1,2,35.0
7296,2,3,5,50.0
7297,2,1,7,44.0
7298,2,1,5,49.0
7299,3,3,3,29.0
7300,3,4,3,32.0
7301,2,4,5,51.0
7302,2,3,5,54.0
7303,2,3,5,51.0
7304,2,1,5,62.0
7305,2,4,5,51.0
7306,0,1,3,34.0
7307,2,1,5,50.0
7308,2,3,2,45.0
7309,2,4,5,51.0
7310,2,3,5,43.0
7311,2,4,5,60.0
7312,2,4,5,59.0
7313,0,3,5,31.0
7314,2,1,5,50.0
7315,0,1,7,58.0
7316,2,3,5,48.0
7317,1,1,2,28.0
7318,3,1,3,37.0
7319,0,3,5,41.0
7320,2,1,5,44.0
7321,2,1,5,53.0
7322,2,3,5,67.0
7323,3,1,3,28.0
7324,3,3,5,34.0
7325,2,1,5,50.0
7326,2,1,5,60.0
7327,0,3,5,75.0
7328,3,1,3,52.0
7329,2,1,7,61.0
7330,2,3,5,53.0
7331,2,3,5,39.0
7332,0,3,5,21.0
7333,2,1,5,61.0
7334,2,1,7,24.0
7335,3,3,3,28.0
7336,2,3,7,24.0
7337,2,4,5,60.0
7338,2,4,5,61.0
7339,2,4,5,62.0
7340,0,3,2,26.0
7341,2,1,5,64.0
7342,2,1,5,23.0
7343,3,1,3,32.0
7344,3,3,0,45.0
7345,3,1,3,21.0
7346,3,3,6,48.0
7347,2,3,5,71.0
7348,2,3,5,48.0
7349,0,2,5,83.0
7350,2,3,7,22.0
7351,3,1,3,24.0
7352,3,1,3,29.0
7353,2,3,6,29.0
7354,2,4,5,24.0
7355,0,3,2,28.0
7356,3,3,1,31.0
7357,3,3,3,21.0
7358,0,3,5,37.0
7359,2,3,5,47.0
7360,3,3,2,36.0
7361,0,3,5,46.0
7362,2,3,5,39.0
7363,2,3,5,57.0
7364,0,3,7,31.0
7365,2,3,5,58.0
7366,2,4,5,72.0
7367,0,1,6,49.19434720601582
7368,0,7,6,49.19434720601582
7369,0,3,6,49.19434720601582
7370,3,1,3,17.0
7371,3,3,3,22.0
7372,3,4,3,20.0
7373,3,3,3,25.0
7374,3,1,3,50.0
7375,3,7,3,49.19434720601582
7376,3,3,3,23.0
7377,3,4,3,44.0
7378,2,1,5,63.0
7379,2,4,5,57.0
7380,2,4,5,40.0
7381,2,4,5,52.0
7382,2,1,5,60.0
7383,2,1,5,58.0
7384,2,3,5,58.0
7385,2,1,5,57.0
7386,2,1,5,66.0
7387,0,3,2,35.0
7388,2,3,5,53.0
7389,2,3,5,61.0
7390,2,3,5,64.0
7391,2,1,5,54.0
7392,2,1,5,56.0
7393,2,3,5,59.0
7394,2,3,1,48.0
7395,2,1,5,78.0
7396,2,1,5,57.0
7397,2,1,5,37.0
7398,0,1,5,49.0
7399,2,1,5,71.0
7400,0,1,5,54.0
7401,2,1,7,34.0
7402,2,1,5,60.0
7403,2,3,5,35.0
7404,3,3,7,50.0
7405,2,3,5,50.0
7406,3,4,3,27.0
7407,2,1,5,46.0
7408,2,3,5,51.0
7409,0,4,7,40.0
7410,3,4,3,40.0
7411,2,4,5,46.0
7412,3,4,3,22.0
7413,3,4,3,29.0
7414,2,3,5,55.0
7415,2,4,5,27.0
7416,2,4,5,57.0
7417,3,0,3,44.0
7418,2,3,5,42.0
7419,2,4,5,51.0
7420,3,4,3,16.0
7421,3,4,3,31.0
7422,2,4,5,69.0
7423,2,4,4,26.0
7424,2,4,1,72.0
7425,0,4,7,19.0
7426,0,4,5,61.0
7427,2,1,5,60.0
7428,2,3,5,53.0
7429,2,3,5,58.0
7430,2,3,5,75.0
7431,0,1,7,18.0
7432,2,4,5,44.0
7433,2,4,5,75.0
7434,2,4,5,56.0
7435,2,4,5,55.0
7436,2,3,7,51.0
7437,2,1,5,55.0
7438,2,3,5,53.0
7439,2,3,5,44.0
7440,3,1,3,49.0
7441,2,3,5,45.0
7442,3,1,1,29.0
7443,2,4,5,62.0
7444,2,1,5,80.0
7445,3,3,3,49.0
7446,2,1,5,51.0
7447,2,3,5,64.0
7448,2,1,5,78.0
7449,2,1,5,62.0
7450,2,3,5,56.0
7451,3,1,3,63.0
7452,2,3,5,30.0
7453,2,3,5,52.0
7454,2,3,5,52.0
7455,2,4,5,69.0
7456,2,3,5,41.0
7457,2,4,5,66.0
7458,2,2,4,50.0
7459,2,1,5,51.0
7460,3,1,3,27.0
7461,3,3,7,36.0
7462,3,1,2,46.0
7463,2,1,5,63.0
7464,2,3,5,62.0
7465,2,3,5,40.0
7466,2,1,5,62.0
7467,2,3,5,65.0
7468,2,3,5,58.0
7469,2,3,5,62.0
7470,2,1,5,49.0
7471,2,3,5,67.0
7472,2,1,5,72.0
7473,2,1,5,74.0
7474,2,3,5,43.0
7475,2,1,5,74.0
7476,2,1,5,54.0
7477,2,3,5,38.0
7478,0,4,7,41.0
7479,2,3,5,41.0
7480,2,1,5,58.0
7481,2,3,5,42.0
7482,2,1,5,65.0
7483,2,3,5,43.0
7484,2,1,5,66.0
7485,0,1,5,58.0
7486,0,3,5,46.0
7487,2,3,5,50.0
7488,2,3,5,67.0
7489,2,1,5,82.0
7490,2,1,5,53.0
7491,2,1,5,40.0
7492,3,1,6,26.0
7493,2,1,5,47.0
7494,2,1,5,71.0
7495,2,3,5,61.0
7496,2,3,5,55.0
7497,2,3,5,43.0
7498,2,1,5,78.0
7499,2,1,5,54.0
7500,2,1,5,56.0
7501,2,1,5,64.0
7502,2,1,5,74.0
7503,2,3,5,51.0
7504,2,1,5,51.0
7505,2,1,5,81.0
7506,2,1,5,67.0
7507,3,1,6,42.0
7508,2,1,5,52.0
7509,2,4,5,55.0
7510,2,3,5,50.0
7511,3,1,7,54.0
7512,3,1,2,44.0
7513,2,1,5,81.0
7514,2,7,5,47.0
7515,2,1,5,50.0
7516,1,1,2,44.0
7517,2,1,5,49.0
7518,2,1,5,41.0
7519,2,1,5,58.0
7520,2,1,5,45.0
7521,2,3,5,76.0
7522,2,1,1,43.0
7523,0,3,5,61.0
7524,2,1,5,43.0
7525,3,7,3,47.0
7526,2,1,5,80.0
7527,2,1,5,60.0
7528,2,1,5,56.0
7529,2,1,5,60.0
7530,2,3,5,42.0
7531,2,1,5,49.0
7532,2,3,5,56.0
7533,2,2,5,72.0
7534,3,1,6,40.0
7535,2,1,5,69.0
7536,2,1,5,50.0
7537,0,1,7,59.0
7538,3,1,3,34.0
7539,3,4,3,29.0
7540,3,4,6,35.0
7541,0,3,5,66.0
7542,2,3,5,78.0
7543,2,1,5,43.0
7544,2,3,5,59.0
7545,2,1,5,74.0
7546,2,3,5,56.0
7547,2,1,5,60.0
7548,2,1,5,59.0
7549,2,1,5,75.0
7550,2,3,5,61.0
7551,2,3,5,55.0
7552,2,3,6,50.0
7553,3,1,5,70.0
7554,2,1,5,53.0
7555,0,1,1,43.0
7556,2,3,5,36.0
7557,2,3,5,56.0
7558,2,1,5,57.0
7559,2,1,5,74.0
7560,3,3,3,26.0
7561,3,1,5,54.0
7562,2,3,5,59.0
7563,2,1,5,34.0
7564,0,1,5,51.0
7565,3,1,3,29.0
7566,2,1,5,67.0
7567,2,1,5,48.0
7568,2,3,5,60.0
7569,2,1,5,68.0
7570,2,1,5,63.0
7571,3,1,2,19.0
7572,2,1,5,68.0
7573,0,1,5,61.0
7574,2,1,5,54.0
7575,1,1,2,39.0
7576,2,3,5,71.0
7577,3,1,3,58.0
7578,2,3,5,72.0
7579,0,1,5,58.0
7580,2,1,5,48.0
7581,2,1,5,66.0
7582,3,3,2,28.0
7583,0,1,5,60.0
7584,0,3,5,56.0
7585,2,1,5,50.0
7586,2,1,5,43.0
7587,2,1,5,67.0
7588,2,1,5,52.0
7589,3,1,3,57.0
7590,2,1,5,76.0
7591,2,1,5,45.0
7592,2,1,5,67.0
7593,2,1,5,76.0
7594,2,1,5,68.0
